,stockId,stockName,timestamp_stock,price,volume,groupId,stockInGroup,timestamp_group_has_stock,groupHasPrice,stockNr
3561,190,Fanta,2022-09-13 14:52:47,,0.3,3,0,2022-09-13 14:52:47,19.0,0
3562,190,Fanta,2022-09-13 14:52:47,,0.3,5,0,2022-09-13 14:52:47,19.0,0
3563,190,Fanta,2022-09-13 14:52:47,,0.3,7,0,2022-09-13 14:52:47,19.0,0
3564,190,Fanta,2022-09-13 14:52:47,,0.3,8,0,2022-09-13 14:52:47,19.0,0
3565,190,Fanta,2022-09-13 14:52:47,,0.3,9,0,2022-09-13 14:52:47,19.0,0
3566,190,Fanta,2022-09-13 14:52:47,,0.3,11,0,2022-09-13 14:52:47,19.0,0
3567,190,Fanta,2022-09-13 14:52:47,,0.3,12,0,2022-09-13 14:52:47,19.0,0
3568,190,Fanta,2022-09-13 14:52:47,,0.3,13,0,2022-09-13 14:52:47,19.0,0
3569,190,Fanta,2022-09-13 14:52:47,,0.3,14,1,2022-09-13 14:52:47,19.0,23
3570,190,Fanta,2022-09-13 14:52:47,,0.3,15,0,2022-09-13 14:52:47,19.0,0
3571,190,Fanta,2022-09-13 14:52:47,,0.3,17,0,2022-09-13 14:52:47,19.0,0
3572,190,Fanta,2022-09-13 14:52:47,,0.3,18,0,2022-09-13 14:52:47,19.0,0
3573,190,Fanta,2022-09-13 14:52:47,,0.3,19,0,2022-09-13 14:52:47,19.0,0
3574,190,Fanta,2022-09-13 14:52:47,,0.3,20,0,2022-09-13 14:52:47,19.0,0
3575,190,Fanta,2022-09-13 14:52:47,,0.3,21,0,2022-09-13 14:52:47,19.0,0
3576,190,Fanta,2022-09-13 14:52:47,,0.3,23,0,2022-09-13 14:52:47,19.0,0
3577,190,Fanta,2022-09-13 14:52:47,,0.3,24,0,2022-09-13 14:52:47,19.0,0
3578,190,Fanta,2022-09-13 14:52:47,,0.3,26,0,2022-09-13 14:52:47,19.0,0
3579,190,Fanta,2022-09-13 14:52:47,,0.3,27,0,2022-09-13 14:52:47,19.0,0
3580,190,Fanta,2022-09-13 14:52:47,,0.3,28,1,2022-09-13 14:52:47,21.0,19
3581,190,Fanta,2022-09-13 14:52:47,,0.3,29,0,2022-09-13 14:52:47,19.0,0
3582,190,Fanta,2022-09-13 14:52:47,,0.3,30,0,2022-09-13 14:52:47,19.0,0
3583,190,Fanta,2022-09-13 14:52:47,,0.3,31,0,2022-09-13 14:52:47,19.0,0
3584,191,Sprite,2022-09-13 14:53:10,,0.3,1,0,2022-09-13 14:53:10,19.0,0
3585,191,Sprite,2022-09-13 14:53:10,,0.3,2,0,2022-09-13 14:53:10,19.0,0
3586,191,Sprite,2022-09-13 14:53:10,,0.3,3,0,2022-09-13 14:53:10,19.0,0
3587,191,Sprite,2022-09-13 14:53:10,,0.3,5,0,2022-09-13 14:53:10,19.0,0
3588,191,Sprite,2022-09-13 14:53:10,,0.3,7,0,2022-09-13 14:53:10,19.0,0
3589,191,Sprite,2022-09-13 14:53:10,,0.3,8,0,2022-09-13 14:53:10,19.0,0
3590,191,Sprite,2022-09-13 14:53:10,,0.3,9,0,2022-09-13 14:53:10,19.0,0
3591,191,Sprite,2022-09-13 14:53:10,,0.3,11,0,2022-09-13 14:53:10,19.0,0
3592,191,Sprite,2022-09-13 14:53:10,,0.3,12,0,2022-09-13 14:53:10,19.0,0
3593,191,Sprite,2022-09-13 14:53:10,,0.3,13,0,2022-09-13 14:53:10,19.0,0
3594,191,Sprite,2022-09-13 14:53:10,,0.3,14,0,2022-09-13 14:53:10,19.0,0
3595,191,Sprite,2022-09-13 14:53:10,,0.3,15,0,2022-09-13 14:53:10,19.0,0
3596,191,Sprite,2022-09-13 14:53:10,,0.3,17,0,2022-09-13 14:53:10,19.0,0
3597,191,Sprite,2022-09-13 14:53:10,,0.3,18,0,2022-09-13 14:53:10,19.0,0
3598,191,Sprite,2022-09-13 14:53:10,,0.3,19,0,2022-09-13 14:53:10,19.0,0
3599,191,Sprite,2022-09-13 14:53:10,,0.3,20,0,2022-09-13 14:53:10,19.0,0
3600,191,Sprite,2022-09-13 14:53:10,,0.3,21,0,2022-09-13 14:53:10,19.0,0
3601,191,Sprite,2022-09-13 14:53:10,,0.3,23,0,2022-09-13 14:53:10,19.0,0
3602,191,Sprite,2022-09-13 14:53:10,,0.3,24,0,2022-09-13 14:53:10,19.0,0
3603,191,Sprite,2022-09-13 14:53:10,,0.3,26,0,2022-09-13 14:53:10,19.0,0
3604,191,Sprite,2022-09-13 14:53:10,,0.3,27,0,2022-09-13 14:53:10,19.0,0
3605,191,Sprite,2022-09-13 14:53:10,,0.3,28,1,2022-09-13 14:53:10,21.0,27
3606,191,Sprite,2022-09-13 14:53:10,,0.3,29,0,2022-09-13 14:53:10,19.0,0
3607,191,Sprite,2022-09-13 14:53:10,,0.3,30,0,2022-09-13 14:53:10,19.0,0
3608,191,Sprite,2022-09-13 14:53:10,,0.3,31,0,2022-09-13 14:53:10,19.0,0
3733,198,Tonic,2022-09-16 17:51:53,,0.33,1,0,2022-09-16 17:51:53,15.0,0
3734,198,Tonic,2022-09-16 17:51:53,,0.33,2,0,2022-09-16 17:51:53,15.0,0
3735,198,Tonic,2022-09-16 17:51:53,,0.33,3,0,2022-09-16 17:51:53,15.0,0
3736,198,Tonic,2022-09-16 17:51:53,,0.33,5,0,2022-09-16 17:51:53,15.0,0
3737,198,Tonic,2022-09-16 17:51:53,,0.33,7,0,2022-09-16 17:51:53,15.0,0
3738,198,Tonic,2022-09-16 17:51:53,,0.33,8,0,2022-09-16 17:51:53,15.0,0
3739,198,Tonic,2022-09-16 17:51:53,,0.33,9,0,2022-09-16 17:51:53,15.0,0
3740,198,Tonic,2022-09-16 17:51:53,,0.33,11,0,2022-09-16 17:51:53,15.0,0
3741,198,Tonic,2022-09-16 17:51:53,,0.33,12,0,2022-09-16 17:51:53,15.0,0
3742,198,Tonic,2022-09-16 17:51:53,,0.33,13,0,2022-09-16 17:51:53,15.0,0
3743,198,Tonic,2022-09-16 17:51:53,,0.33,14,0,2022-09-16 17:51:53,15.0,0
3744,198,Tonic,2022-09-16 17:51:53,,0.33,15,0,2022-09-16 17:51:53,15.0,0
3745,198,Tonic,2022-09-16 17:51:53,,0.33,17,0,2022-09-16 17:51:53,15.0,0
3746,198,Tonic,2022-09-16 17:51:53,,0.33,18,0,2022-09-16 17:51:53,15.0,0
3747,198,Tonic,2022-09-16 17:51:53,,0.33,19,0,2022-09-16 17:51:53,15.0,0
3748,198,Tonic,2022-09-16 17:51:53,,0.33,20,0,2022-09-16 17:51:53,15.0,0
3749,198,Tonic,2022-09-16 17:51:53,,0.33,21,0,2022-09-16 17:51:53,15.0,0
3750,198,Tonic,2022-09-16 17:51:53,,0.33,23,1,2022-09-16 17:51:53,10.0,-8
3751,198,Tonic,2022-09-16 17:51:53,,0.33,24,0,2022-09-16 17:51:53,15.0,0
3752,198,Tonic,2022-09-16 17:51:53,,0.33,26,0,2022-09-16 17:51:53,15.0,0
3753,198,Tonic,2022-09-16 17:51:53,,0.33,27,0,2022-09-16 17:51:53,15.0,0
3754,198,Tonic,2022-09-16 17:51:53,,0.33,29,0,2022-09-16 17:51:53,15.0,0
3755,198,Tonic,2022-09-16 17:51:53,,0.33,30,0,2022-09-16 17:51:53,15.0,0
3756,198,Tonic,2022-09-16 17:51:53,,0.33,31,0,2022-09-16 17:51:53,15.0,0
3782,200,Billett på kryss,2022-09-18 22:44:54,,0.0,1,0,2022-09-18 22:44:54,150.0,0
3783,200,Billett på kryss,2022-09-18 22:44:54,,0.0,2,0,2022-09-18 22:44:54,150.0,0
3784,200,Billett på kryss,2022-09-18 22:44:54,,0.0,3,0,2022-09-18 22:44:54,150.0,0
3785,200,Billett på kryss,2022-09-18 22:44:54,,0.0,5,0,2022-09-18 22:44:54,150.0,0
3786,200,Billett på kryss,2022-09-18 22:44:54,,0.0,7,0,2022-09-18 22:44:54,150.0,0
3787,200,Billett på kryss,2022-09-18 22:44:54,,0.0,8,0,2022-09-18 22:44:54,150.0,0
3788,200,Billett på kryss,2022-09-18 22:44:54,,0.0,9,0,2022-09-18 22:44:54,150.0,0
3789,200,Billett på kryss,2022-09-18 22:44:54,,0.0,11,0,2022-09-18 22:44:54,150.0,0
3790,200,Billett på kryss,2022-09-18 22:44:54,,0.0,12,0,2022-09-18 22:44:54,150.0,0
3791,200,Billett på kryss,2022-09-18 22:44:54,,0.0,13,0,2022-09-18 22:44:54,150.0,0
3792,200,Billett på kryss,2022-09-18 22:44:54,,0.0,14,0,2022-09-18 22:44:54,150.0,0
3793,200,Billett på kryss,2022-09-18 22:44:54,,0.0,15,0,2022-09-18 22:44:54,150.0,0
3794,200,Billett på kryss,2022-09-18 22:44:54,,0.0,17,0,2022-09-18 22:44:54,150.0,0
3795,200,Billett på kryss,2022-09-18 22:44:54,,0.0,18,0,2022-09-18 22:44:54,150.0,0
3796,200,Billett på kryss,2022-09-18 22:44:54,,0.0,19,0,2022-09-18 22:44:54,150.0,0
3797,200,Billett på kryss,2022-09-18 22:44:54,,0.0,20,0,2022-09-18 22:44:54,150.0,0
3798,200,Billett på kryss,2022-09-18 22:44:54,,0.0,21,0,2022-09-18 22:44:54,50.0,-1
3799,200,Billett på kryss,2022-09-18 22:44:54,,0.0,23,0,2022-09-18 22:44:54,150.0,0
3800,200,Billett på kryss,2022-09-18 22:44:54,,0.0,24,0,2022-09-18 22:44:54,150.0,0
3801,200,Billett på kryss,2022-09-18 22:44:54,,0.0,26,0,2022-09-18 22:44:54,150.0,0
3802,200,Billett på kryss,2022-09-18 22:44:54,,0.0,27,0,2022-09-18 22:44:54,150.0,0
3803,200,Billett på kryss,2022-09-18 22:44:54,,0.0,29,0,2022-09-18 22:44:54,150.0,0
3804,200,Billett på kryss,2022-09-18 22:44:54,,0.0,30,0,2022-09-18 22:44:54,150.0,0
3805,200,Billett på kryss,2022-09-18 22:44:54,,0.0,31,0,2022-09-18 22:44:54,150.0,0
3879,204,Munkholm,2022-09-27 17:58:23,,0.33,1,0,2022-09-27 17:58:23,15.0,0
3880,204,Munkholm,2022-09-27 17:58:23,,0.33,2,0,2022-09-27 17:58:23,15.0,0
3881,204,Munkholm,2022-09-27 17:58:23,,0.33,3,0,2022-09-27 17:58:23,15.0,0
3882,204,Munkholm,2022-09-27 17:58:23,,0.33,5,0,2022-09-27 17:58:23,15.0,0
3883,204,Munkholm,2022-09-27 17:58:23,,0.33,7,0,2022-09-27 17:58:23,15.0,0
3884,204,Munkholm,2022-09-27 17:58:23,,0.33,8,0,2022-09-27 17:58:23,15.0,0
3885,204,Munkholm,2022-09-27 17:58:23,,0.33,9,0,2022-09-27 17:58:23,15.0,0
3886,204,Munkholm,2022-09-27 17:58:23,,0.33,11,0,2022-09-27 17:58:23,15.0,0
3887,204,Munkholm,2022-09-27 17:58:23,,0.33,12,0,2022-09-27 17:58:23,15.0,0
3888,204,Munkholm,2022-09-27 17:58:23,,0.33,13,0,2022-09-27 17:58:23,15.0,0
3889,204,Munkholm,2022-09-27 17:58:23,,0.33,14,0,2022-09-27 17:58:23,15.0,0
3890,204,Munkholm,2022-09-27 17:58:23,,0.33,15,0,2022-09-27 17:58:23,15.0,0
3891,204,Munkholm,2022-09-27 17:58:23,,0.33,17,0,2022-09-27 17:58:23,15.0,0
3892,204,Munkholm,2022-09-27 17:58:23,,0.33,18,0,2022-09-27 17:58:23,15.0,0
3893,204,Munkholm,2022-09-27 17:58:23,,0.33,19,1,2022-09-27 17:58:23,15.0,-35
3894,204,Munkholm,2022-09-27 17:58:23,,0.33,20,0,2022-09-27 17:58:23,15.0,0
3895,204,Munkholm,2022-09-27 17:58:23,,0.33,21,0,2022-09-27 17:58:23,15.0,0
3896,204,Munkholm,2022-09-27 17:58:23,,0.33,23,0,2022-09-27 17:58:23,15.0,0
3897,204,Munkholm,2022-09-27 17:58:23,,0.33,24,0,2022-09-27 17:58:23,15.0,0
3898,204,Munkholm,2022-09-27 17:58:23,,0.33,26,0,2022-09-27 17:58:23,15.0,0
3899,204,Munkholm,2022-09-27 17:58:23,,0.33,27,0,2022-09-27 17:58:23,15.0,0
3900,204,Munkholm,2022-09-27 17:58:23,,0.33,29,0,2022-09-27 17:58:23,15.0,0
3901,204,Munkholm,2022-09-27 17:58:23,,0.33,30,0,2022-09-27 17:58:23,15.0,0
3902,204,Munkholm,2022-09-27 17:58:23,,0.33,31,0,2022-09-27 17:58:23,15.0,0
3927,206,Energidrikk,2022-09-28 16:55:27,,0.5,1,0,2022-09-28 16:55:27,22.0,0
3928,206,Energidrikk,2022-09-28 16:55:27,,0.5,2,0,2022-09-28 16:55:27,22.0,0
3929,206,Energidrikk,2022-09-28 16:55:27,,0.5,3,0,2022-09-28 16:55:27,22.0,0
3930,206,Energidrikk,2022-09-28 16:55:27,,0.5,5,0,2022-09-28 16:55:27,22.0,0
3931,206,Energidrikk,2022-09-28 16:55:27,,0.5,7,0,2022-09-28 16:55:27,22.0,0
3932,206,Energidrikk,2022-09-28 16:55:27,,0.5,8,0,2022-09-28 16:55:27,22.0,0
3933,206,Energidrikk,2022-09-28 16:55:27,,0.5,9,0,2022-09-28 16:55:27,22.0,0
3934,206,Energidrikk,2022-09-28 16:55:27,,0.5,11,0,2022-09-28 16:55:27,22.0,0
3935,206,Energidrikk,2022-09-28 16:55:27,,0.5,12,0,2022-09-28 16:55:27,22.0,0
3936,206,Energidrikk,2022-09-28 16:55:27,,0.5,13,0,2022-09-28 16:55:27,22.0,0
3937,206,Energidrikk,2022-09-28 16:55:27,,0.5,14,0,2022-09-28 16:55:27,22.0,0
3938,206,Energidrikk,2022-09-28 16:55:27,,0.5,15,0,2022-09-28 16:55:27,22.0,0
3939,206,Energidrikk,2022-09-28 16:55:27,,0.5,17,0,2022-09-28 16:55:27,22.0,0
3940,206,Energidrikk,2022-09-28 16:55:27,,0.5,18,0,2022-09-28 16:55:27,22.0,0
3941,206,Energidrikk,2022-09-28 16:55:27,,0.5,19,1,2022-09-28 16:55:27,22.0,-143
3942,206,Energidrikk,2022-09-28 16:55:27,,0.5,20,0,2022-09-28 16:55:27,22.0,0
3943,206,Energidrikk,2022-09-28 16:55:27,,0.5,21,0,2022-09-28 16:55:27,22.0,0
3944,206,Energidrikk,2022-09-28 16:55:27,,0.5,23,0,2022-09-28 16:55:27,22.0,0
3945,206,Energidrikk,2022-09-28 16:55:27,,0.5,24,0,2022-09-28 16:55:27,22.0,0
3946,206,Energidrikk,2022-09-28 16:55:27,,0.5,26,0,2022-09-28 16:55:27,22.0,0
3947,206,Energidrikk,2022-09-28 16:55:27,,0.5,27,0,2022-09-28 16:55:27,22.0,0
3948,206,Energidrikk,2022-09-28 16:55:27,,0.5,29,0,2022-09-28 16:55:27,22.0,0
3949,206,Energidrikk,2022-09-28 16:55:27,,0.5,30,0,2022-09-28 16:55:27,22.0,0
3950,206,Energidrikk,2022-09-28 16:55:27,,0.5,31,0,2022-09-28 16:55:27,22.0,0
3951,207,Powerade,2022-09-28 18:18:18,,0.5,1,0,2022-09-28 18:18:19,24.0,0
3952,207,Powerade,2022-09-28 18:18:18,,0.5,2,0,2022-09-28 18:18:19,24.0,0
3953,207,Powerade,2022-09-28 18:18:18,,0.5,3,0,2022-09-28 18:18:19,24.0,0
3954,207,Powerade,2022-09-28 18:18:18,,0.5,5,0,2022-09-28 18:18:19,24.0,0
3955,207,Powerade,2022-09-28 18:18:18,,0.5,7,0,2022-09-28 18:18:19,24.0,0
3956,207,Powerade,2022-09-28 18:18:18,,0.5,8,0,2022-09-28 18:18:19,24.0,0
3957,207,Powerade,2022-09-28 18:18:18,,0.5,9,0,2022-09-28 18:18:19,24.0,0
3958,207,Powerade,2022-09-28 18:18:18,,0.5,11,0,2022-09-28 18:18:19,24.0,0
3959,207,Powerade,2022-09-28 18:18:18,,0.5,12,0,2022-09-28 18:18:19,24.0,0
3960,207,Powerade,2022-09-28 18:18:18,,0.5,13,0,2022-09-28 18:18:19,24.0,0
3961,207,Powerade,2022-09-28 18:18:18,,0.5,14,0,2022-09-28 18:18:19,24.0,0
3962,207,Powerade,2022-09-28 18:18:18,,0.5,15,0,2022-09-28 18:18:19,24.0,0
3963,207,Powerade,2022-09-28 18:18:18,,0.5,17,0,2022-09-28 18:18:19,24.0,0
3964,207,Powerade,2022-09-28 18:18:18,,0.5,18,0,2022-09-28 18:18:19,24.0,0
3965,207,Powerade,2022-09-28 18:18:18,,0.5,19,1,2022-09-28 18:18:19,24.0,-68
3966,207,Powerade,2022-09-28 18:18:18,,0.5,20,0,2022-09-28 18:18:19,24.0,0
3967,207,Powerade,2022-09-28 18:18:18,,0.5,21,0,2022-09-28 18:18:19,24.0,0
3968,207,Powerade,2022-09-28 18:18:18,,0.5,23,0,2022-09-28 18:18:19,24.0,0
3969,207,Powerade,2022-09-28 18:18:18,,0.5,24,0,2022-09-28 18:18:19,24.0,0
3970,207,Powerade,2022-09-28 18:18:18,,0.5,26,0,2022-09-28 18:18:19,24.0,0
3971,207,Powerade,2022-09-28 18:18:18,,0.5,27,0,2022-09-28 18:18:19,24.0,0
3972,207,Powerade,2022-09-28 18:18:18,,0.5,29,0,2022-09-28 18:18:19,24.0,0
3973,207,Powerade,2022-09-28 18:18:18,,0.5,30,0,2022-09-28 18:18:19,24.0,0
3974,207,Powerade,2022-09-28 18:18:18,,0.5,31,0,2022-09-28 18:18:19,24.0,0
3975,208,Iste,2022-09-28 18:22:06,,0.5,1,0,2022-09-28 18:22:06,19.0,0
3976,208,Iste,2022-09-28 18:22:06,,0.5,2,0,2022-09-28 18:22:06,19.0,0
3977,208,Iste,2022-09-28 18:22:06,,0.5,3,0,2022-09-28 18:22:06,19.0,0
3978,208,Iste,2022-09-28 18:22:06,,0.5,5,0,2022-09-28 18:22:06,19.0,0
3979,208,Iste,2022-09-28 18:22:06,,0.5,7,0,2022-09-28 18:22:06,19.0,0
3980,208,Iste,2022-09-28 18:22:06,,0.5,8,0,2022-09-28 18:22:06,19.0,0
3981,208,Iste,2022-09-28 18:22:06,,0.5,9,0,2022-09-28 18:22:06,19.0,0
3982,208,Iste,2022-09-28 18:22:06,,0.5,11,0,2022-09-28 18:22:06,19.0,0
3983,208,Iste,2022-09-28 18:22:06,,0.5,12,0,2022-09-28 18:22:06,19.0,0
3984,208,Iste,2022-09-28 18:22:06,,0.5,13,0,2022-09-28 18:22:06,19.0,0
3985,208,Iste,2022-09-28 18:22:06,,0.5,14,0,2022-09-28 18:22:06,19.0,0
3986,208,Iste,2022-09-28 18:22:06,,0.5,15,0,2022-09-28 18:22:06,19.0,0
3987,208,Iste,2022-09-28 18:22:06,,0.5,17,0,2022-09-28 18:22:06,19.0,0
3988,208,Iste,2022-09-28 18:22:06,,0.5,18,0,2022-09-28 18:22:06,19.0,0
3989,208,Iste,2022-09-28 18:22:06,,0.5,19,1,2022-09-28 18:22:06,19.0,-38
3990,208,Iste,2022-09-28 18:22:06,,0.5,20,0,2022-09-28 18:22:06,19.0,0
3991,208,Iste,2022-09-28 18:22:06,,0.5,21,0,2022-09-28 18:22:06,19.0,0
3992,208,Iste,2022-09-28 18:22:06,,0.5,23,0,2022-09-28 18:22:06,19.0,0
3993,208,Iste,2022-09-28 18:22:06,,0.5,24,0,2022-09-28 18:22:06,19.0,0
3994,208,Iste,2022-09-28 18:22:06,,0.5,26,0,2022-09-28 18:22:06,19.0,0
3995,208,Iste,2022-09-28 18:22:06,,0.5,27,0,2022-09-28 18:22:06,19.0,0
3996,208,Iste,2022-09-28 18:22:06,,0.5,29,0,2022-09-28 18:22:06,19.0,0
3997,208,Iste,2022-09-28 18:22:06,,0.5,30,0,2022-09-28 18:22:06,19.0,0
3998,208,Iste,2022-09-28 18:22:06,,0.5,31,0,2022-09-28 18:22:06,19.0,0
3999,209,Nudler,2022-09-28 20:18:51,,0.0,1,0,2022-09-28 20:18:51,15.0,0
4000,209,Nudler,2022-09-28 20:18:51,,0.0,2,0,2022-09-28 20:18:51,15.0,0
4001,209,Nudler,2022-09-28 20:18:51,,0.0,3,0,2022-09-28 20:18:51,15.0,0
4002,209,Nudler,2022-09-28 20:18:51,,0.0,5,0,2022-09-28 20:18:51,15.0,0
4003,209,Nudler,2022-09-28 20:18:51,,0.0,7,0,2022-09-28 20:18:51,15.0,0
4004,209,Nudler,2022-09-28 20:18:51,,0.0,8,0,2022-09-28 20:18:51,15.0,0
4005,209,Nudler,2022-09-28 20:18:51,,0.0,9,0,2022-09-28 20:18:51,15.0,0
4006,209,Nudler,2022-09-28 20:18:51,,0.0,11,0,2022-09-28 20:18:51,15.0,0
4007,209,Nudler,2022-09-28 20:18:51,,0.0,12,0,2022-09-28 20:18:51,15.0,0
4008,209,Nudler,2022-09-28 20:18:51,,0.0,13,0,2022-09-28 20:18:51,15.0,0
4009,209,Nudler,2022-09-28 20:18:51,,0.0,14,0,2022-09-28 20:18:51,15.0,0
4010,209,Nudler,2022-09-28 20:18:51,,0.0,15,0,2022-09-28 20:18:51,15.0,0
4011,209,Nudler,2022-09-28 20:18:51,,0.0,17,0,2022-09-28 20:18:51,15.0,0
4012,209,Nudler,2022-09-28 20:18:51,,0.0,18,0,2022-09-28 20:18:51,15.0,0
4013,209,Nudler,2022-09-28 20:18:51,,0.0,19,1,2022-09-28 20:18:51,15.0,-130
4014,209,Nudler,2022-09-28 20:18:51,,0.0,20,0,2022-09-28 20:18:51,15.0,0
4015,209,Nudler,2022-09-28 20:18:51,,0.0,21,0,2022-09-28 20:18:51,15.0,0
4016,209,Nudler,2022-09-28 20:18:51,,0.0,23,0,2022-09-28 20:18:51,15.0,0
4017,209,Nudler,2022-09-28 20:18:51,,0.0,24,0,2022-09-28 20:18:51,15.0,0
4018,209,Nudler,2022-09-28 20:18:51,,0.0,26,0,2022-09-28 20:18:51,15.0,0
4019,209,Nudler,2022-09-28 20:18:51,,0.0,27,0,2022-09-28 20:18:51,15.0,0
4020,209,Nudler,2022-09-28 20:18:51,,0.0,29,0,2022-09-28 20:18:51,15.0,0
4021,209,Nudler,2022-09-28 20:18:51,,0.0,30,0,2022-09-28 20:18:51,15.0,0
4022,209,Nudler,2022-09-28 20:18:51,,0.0,31,0,2022-09-28 20:18:51,15.0,0
4023,210,"Brus 0,5",2022-09-28 21:01:19,,0.5,1,0,2022-09-28 21:01:20,20.0,0
4024,210,"Brus 0,5",2022-09-28 21:01:19,,0.5,2,0,2022-09-28 21:01:20,20.0,0
4025,210,"Brus 0,5",2022-09-28 21:01:19,,0.5,3,0,2022-09-28 21:01:20,20.0,0
4026,210,"Brus 0,5",2022-09-28 21:01:19,,0.5,5,0,2022-09-28 21:01:20,20.0,0
4027,210,"Brus 0,5",2022-09-28 21:01:19,,0.5,7,0,2022-09-28 21:01:20,20.0,0
4028,210,"Brus 0,5",2022-09-28 21:01:19,,0.5,8,0,2022-09-28 21:01:20,20.0,0
4029,210,"Brus 0,5",2022-09-28 21:01:19,,0.5,9,0,2022-09-28 21:01:20,20.0,0
4030,210,"Brus 0,5",2022-09-28 21:01:19,,0.5,11,0,2022-09-28 21:01:20,20.0,0
4031,210,"Brus 0,5",2022-09-28 21:01:19,,0.5,12,0,2022-09-28 21:01:20,20.0,0
4032,210,"Brus 0,5",2022-09-28 21:01:19,,0.5,13,0,2022-09-28 21:01:20,20.0,0
4033,210,"Brus 0,5",2022-09-28 21:01:19,,0.5,14,0,2022-09-28 21:01:20,20.0,0
4034,210,"Brus 0,5",2022-09-28 21:01:19,,0.5,15,0,2022-09-28 21:01:20,20.0,0
4035,210,"Brus 0,5",2022-09-28 21:01:19,,0.5,17,0,2022-09-28 21:01:20,20.0,0
4036,210,"Brus 0,5",2022-09-28 21:01:19,,0.5,18,0,2022-09-28 21:01:20,20.0,0
4037,210,"Brus 0,5",2022-09-28 21:01:19,,0.5,19,1,2022-09-28 21:01:20,22.0,-169
4038,210,"Brus 0,5",2022-09-28 21:01:19,,0.5,20,0,2022-09-28 21:01:20,20.0,0
4039,210,"Brus 0,5",2022-09-28 21:01:19,,0.5,21,0,2022-09-28 21:01:20,20.0,0
4040,210,"Brus 0,5",2022-09-28 21:01:19,,0.5,23,0,2022-09-28 21:01:20,20.0,0
4041,210,"Brus 0,5",2022-09-28 21:01:19,,0.5,24,0,2022-09-28 21:01:20,20.0,0
4042,210,"Brus 0,5",2022-09-28 21:01:19,,0.5,26,0,2022-09-28 21:01:20,20.0,0
4043,210,"Brus 0,5",2022-09-28 21:01:19,,0.5,27,0,2022-09-28 21:01:20,20.0,0
4044,210,"Brus 0,5",2022-09-28 21:01:19,,0.5,29,0,2022-09-28 21:01:20,20.0,0
4045,210,"Brus 0,5",2022-09-28 21:01:19,,0.5,30,0,2022-09-28 21:01:20,20.0,0
4046,210,"Brus 0,5",2022-09-28 21:01:19,,0.5,31,0,2022-09-28 21:01:20,20.0,0
4120,214,Coca Cola Glass,2022-09-30 13:11:08,,0.33,1,0,2022-09-30 13:11:08,22.0,0
4121,214,Coca Cola Glass,2022-09-30 13:11:08,,0.33,2,0,2022-09-30 13:11:08,22.0,0
4122,214,Coca Cola Glass,2022-09-30 13:11:08,,0.33,3,0,2022-09-30 13:11:08,22.0,0
4123,214,Coca Cola Glass,2022-09-30 13:11:08,,0.33,5,0,2022-09-30 13:11:08,22.0,0
4124,214,Coca Cola Glass,2022-09-30 13:11:08,,0.33,7,1,2022-09-30 13:11:08,21.0,36
4125,214,Coca Cola Glass,2022-09-30 13:11:08,,0.33,8,0,2022-09-30 13:11:08,22.0,0
4126,214,Coca Cola Glass,2022-09-30 13:11:08,,0.33,9,0,2022-09-30 13:11:08,22.0,0
4127,214,Coca Cola Glass,2022-09-30 13:11:08,,0.33,11,0,2022-09-30 13:11:08,22.0,0
4128,214,Coca Cola Glass,2022-09-30 13:11:08,,0.33,12,0,2022-09-30 13:11:08,22.0,0
4129,214,Coca Cola Glass,2022-09-30 13:11:08,,0.33,13,0,2022-09-30 13:11:08,22.0,0
4130,214,Coca Cola Glass,2022-09-30 13:11:08,,0.33,14,0,2022-09-30 13:11:08,22.0,0
4131,214,Coca Cola Glass,2022-09-30 13:11:08,,0.33,15,0,2022-09-30 13:11:08,22.0,0
4132,214,Coca Cola Glass,2022-09-30 13:11:08,,0.33,16,1,2022-09-30 13:11:08,20.0,5
4133,214,Coca Cola Glass,2022-09-30 13:11:08,,0.33,17,0,2022-09-30 13:11:08,22.0,0
4134,214,Coca Cola Glass,2022-09-30 13:11:08,,0.33,18,0,2022-09-30 13:11:08,22.0,0
4135,214,Coca Cola Glass,2022-09-30 13:11:08,,0.33,19,0,2022-09-30 13:11:08,22.0,0
4136,214,Coca Cola Glass,2022-09-30 13:11:08,,0.33,20,0,2022-09-30 13:11:08,22.0,0
4137,214,Coca Cola Glass,2022-09-30 13:11:08,,0.33,21,0,2022-09-30 13:11:08,22.0,0
4138,214,Coca Cola Glass,2022-09-30 13:11:08,,0.33,23,0,2022-09-30 13:11:08,22.0,0
4139,214,Coca Cola Glass,2022-09-30 13:11:08,,0.33,24,0,2022-09-30 13:11:08,22.0,0
4140,214,Coca Cola Glass,2022-09-30 13:11:08,,0.33,26,0,2022-09-30 13:11:08,22.0,0
4141,214,Coca Cola Glass,2022-09-30 13:11:08,,0.33,27,0,2022-09-30 13:11:08,22.0,0
4142,214,Coca Cola Glass,2022-09-30 13:11:08,,0.33,29,0,2022-09-30 13:11:08,22.0,0
4143,214,Coca Cola Glass,2022-09-30 13:11:08,,0.33,30,0,2022-09-30 13:11:08,22.0,0
4144,214,Coca Cola Glass,2022-09-30 13:11:08,,0.33,31,1,2022-09-30 13:11:08,22.0,95
4145,215,Coca Cola Zero Glass,2022-09-30 13:11:22,,0.33,1,0,2022-09-30 13:11:22,22.0,0
