,id,userId,stockId,groupId,semesterId,timestamp,price
28124,28420,161,8,6,2,2022-10-04 09:09:35,20.0
28125,28421,10,14,1,2,2022-10-04 09:11:01,18.0
28126,28422,8,9,1,2,2022-10-04 09:11:09,10.0
28127,28423,8,9,1,2,2022-10-04 09:11:09,10.0
28128,28424,202,8,11,2,2022-10-04 09:24:17,20.0
28129,28425,275,8,28,2,2022-10-04 10:05:03,20.0
28130,28426,592,209,19,2,2022-10-04 10:17:51,15.0
28131,28427,587,8,6,2,2022-10-04 10:19:07,20.0
28132,28428,587,8,6,2,2022-10-04 10:19:07,20.0
28133,28429,599,209,19,2,2022-10-04 10:21:56,15.0
28134,28430,331,8,6,2,2022-10-04 10:22:47,20.0
28135,28431,286,8,11,2,2022-10-04 10:51:47,20.0
28136,28432,763,8,11,2,2022-10-04 11:03:02,20.0
28139,28435,277,8,6,2,2022-10-04 11:48:10,20.0
28152,28448,100,8,11,2,2022-10-04 11:59:43,20.0
28153,28449,349,8,29,2,2022-10-04 12:07:30,17.0
28154,28450,276,8,11,2,2022-10-04 12:24:43,20.0
28155,28451,11,44,1,2,2022-10-04 12:30:26,19.0
28156,28452,618,8,1,2,2022-10-04 12:30:44,19.0
28157,28453,618,8,1,2,2022-10-04 12:31:09,19.0
28158,28454,618,8,1,2,2022-10-04 12:31:29,19.0
28159,28455,763,8,11,2,2022-10-04 12:39:26,20.0
28160,28456,163,137,19,2,2022-10-04 12:44:17,15.0
28161,28457,387,153,19,2,2022-10-04 13:19:33,12.0
28162,28458,164,8,11,2,2022-10-04 13:21:35,20.0
28163,28459,345,8,11,2,2022-10-04 13:21:44,20.0
28164,28460,360,21,11,2,2022-10-04 13:25:56,20.0
28165,28461,599,128,19,2,2022-10-04 13:28:53,30.0
28166,28462,5,134,19,2,2022-10-04 13:32:01,17.0
28167,28463,480,8,8,2,2022-10-04 13:33:22,19.0
28168,28464,670,8,1,2,2022-10-04 13:58:53,19.0
28169,28465,355,43,29,2,2022-10-04 14:01:43,19.0
28170,28466,4,44,1,2,2022-10-04 14:21:54,19.0
28177,28473,141,89,29,2,2022-10-04 14:51:12,18.0
28179,28475,395,128,19,2,2022-10-04 15:03:50,30.0
28180,28476,10,134,19,2,2022-10-04 15:04:45,17.0
28181,28477,97,209,19,2,2022-10-04 15:18:30,15.0
28182,28478,201,8,11,2,2022-10-04 15:29:08,20.0
28189,28485,341,21,11,2,2022-10-04 15:37:00,20.0
28190,28486,97,137,19,2,2022-10-04 15:37:04,15.0
28191,28487,366,128,19,2,2022-10-04 15:44:26,30.0
28192,28488,298,54,6,2,2022-10-04 15:50:12,20.0
28197,28493,281,8,11,2,2022-10-04 16:39:34,20.0
28198,28494,392,209,19,2,2022-10-04 16:42:10,15.0
28199,28495,598,206,19,2,2022-10-04 16:43:27,22.0
28200,28496,10,134,19,2,2022-10-04 16:57:14,17.0
28204,28500,127,137,19,2,2022-10-04 17:03:32,15.0
28205,28501,127,134,19,2,2022-10-04 17:03:32,17.0
28206,28502,201,8,11,2,2022-10-04 17:04:48,20.0
28207,28503,194,8,11,2,2022-10-04 17:08:12,20.0
28208,28504,105,8,23,2,2022-10-04 17:17:02,19.0
28209,28505,222,14,11,2,2022-10-04 17:30:03,20.0
28212,28508,222,8,11,2,2022-10-04 17:30:50,20.0
28213,28509,222,8,11,2,2022-10-04 17:30:51,20.0
28218,28514,309,8,6,2,2022-10-04 17:43:52,20.0
28219,28515,26,9,1,2,2022-10-04 17:45:23,10.0
28221,28517,6,14,1,2,2022-10-04 18:03:07,18.0
28227,28523,6,9,1,2,2022-10-04 18:11:51,10.0
28228,28524,587,54,6,2,2022-10-04 18:12:53,20.0
28239,28535,435,105,6,2,2022-10-04 18:39:20,18.0
28241,28537,314,8,12,2,2022-10-04 18:46:15,20.0
28246,28542,541,189,28,2,2022-10-04 19:06:01,20.0
28247,28543,629,21,11,2,2022-10-04 19:06:30,20.0
28298,28594,202,8,11,2,2022-10-05 08:32:04,20.0
28303,28599,93,8,12,2,2022-10-05 09:53:24,20.0
28304,28600,71,44,30,2,2022-10-05 10:04:05,19.0
28305,28601,71,8,30,2,2022-10-05 10:04:05,19.0
28306,28602,311,166,27,2,2022-10-05 10:07:11,10.0
28307,28603,311,166,27,2,2022-10-05 10:07:11,10.0
28308,28604,311,166,27,2,2022-10-05 10:07:11,10.0
28309,28605,404,206,19,2,2022-10-05 10:10:55,22.0
28310,28606,10,14,1,2,2022-10-05 10:11:12,18.0
28311,28607,186,8,11,2,2022-10-05 10:14:57,20.0
28312,28608,288,189,28,2,2022-10-05 10:48:31,20.0
28313,28609,744,44,30,2,2022-10-05 11:24:13,19.0
28314,28610,230,8,23,2,2022-10-05 11:29:20,19.0
28315,28611,105,8,23,2,2022-10-05 11:40:09,19.0
28316,28612,587,8,6,2,2022-10-05 11:42:21,20.0
28317,28613,314,8,11,2,2022-10-05 11:47:28,20.0
28318,28614,78,8,23,2,2022-10-05 11:54:21,19.0
28319,28615,375,206,19,2,2022-10-05 12:02:50,22.0
28320,28616,9,43,1,2,2022-10-05 12:04:36,19.0
28321,28617,193,44,7,2,2022-10-05 12:06:32,20.0
28322,28618,414,8,6,2,2022-10-05 12:08:01,20.0
28323,28619,10,134,19,2,2022-10-05 12:26:33,17.0
28324,28620,186,8,11,2,2022-10-05 12:26:34,20.0
28325,28621,213,52,29,2,2022-10-05 12:36:04,18.0
28326,28622,304,8,6,2,2022-10-05 12:45:01,20.0
28327,28623,306,8,6,2,2022-10-05 12:50:51,20.0
28328,28624,114,21,11,2,2022-10-05 13:01:27,20.0
28329,28625,9,43,1,2,2022-10-05 13:04:40,19.0
28333,28629,100,8,11,2,2022-10-05 13:11:03,20.0
28334,28630,123,8,9,2,2022-10-05 13:26:58,19.0
28339,28635,160,44,7,2,2022-10-05 13:30:23,20.0
28340,28636,369,21,11,2,2022-10-05 13:45:11,20.0
28344,28640,652,21,11,2,2022-10-05 13:49:27,20.0
28345,28641,9,43,1,2,2022-10-05 14:09:06,19.0
28346,28642,788,44,7,2,2022-10-05 14:09:58,20.0
28347,28643,349,43,24,2,2022-10-05 14:11:52,19.0
28348,28644,186,8,11,2,2022-10-05 14:29:05,20.0
28349,28645,10,134,19,2,2022-10-05 14:36:07,17.0
28350,28646,10,137,19,2,2022-10-05 14:36:07,15.0
28352,28648,648,105,6,2,2022-10-05 14:40:09,18.0
28353,28649,97,8,2,2,2022-10-05 14:41:54,21.0
28354,28650,75,38,21,2,2022-10-05 14:43:26,10.0
28355,28651,643,38,21,2,2022-10-05 14:44:06,10.0
28356,28652,294,54,6,2,2022-10-05 14:49:34,20.0
28357,28653,777,43,31,2,2022-10-05 14:51:06,19.0
28358,28654,63,8,6,2,2022-10-05 15:03:12,20.0
28359,28655,355,43,29,2,2022-10-05 15:04:59,19.0
28360,28656,162,8,11,2,2022-10-05 15:10:04,20.0
28361,28657,5,75,1,2,2022-10-05 15:10:26,21.0
28362,28658,127,137,19,2,2022-10-05 15:31:29,15.0
28365,28661,186,21,11,2,2022-10-05 15:40:32,20.0
28367,28663,341,21,11,2,2022-10-05 15:46:31,20.0
28368,28664,675,8,7,2,2022-10-05 15:50:53,20.0
28369,28665,9,75,1,2,2022-10-05 15:54:52,21.0
28370,28666,197,8,11,2,2022-10-05 15:58:11,20.0
28371,28667,11,14,1,2,2022-10-05 16:01:34,18.0
28372,28668,6,14,1,2,2022-10-05 16:01:39,18.0
28374,28670,492,7,1,2,2022-10-05 16:29:16,21.0
28375,28671,314,21,11,2,2022-10-05 16:34:20,20.0
28376,28672,327,21,11,2,2022-10-05 16:34:29,20.0
28381,28677,6,9,1,2,2022-10-05 17:05:20,10.0
28382,28678,455,52,29,2,2022-10-05 17:15:01,18.0
28386,28682,97,137,19,2,2022-10-05 17:32:46,15.0
28387,28683,487,166,27,2,2022-10-05 17:37:04,10.0
28389,28685,201,8,11,2,2022-10-05 17:41:12,20.0
28392,28688,182,8,11,2,2022-10-05 17:56:30,20.0
28394,28690,533,8,23,2,2022-10-05 17:57:45,19.0
28404,28700,562,8,28,2,2022-10-05 18:28:20,20.0
28414,28710,676,21,23,2,2022-10-05 18:46:19,19.0
28429,28725,559,8,28,2,2022-10-05 18:53:03,20.0
28436,28732,492,9,1,2,2022-10-05 19:00:00,10.0
28438,28734,395,204,19,2,2022-10-05 19:00:30,15.0
28445,28741,598,134,19,2,2022-10-05 19:02:28,17.0
28447,28743,9,9,1,2,2022-10-05 19:02:50,10.0
28470,28766,304,8,6,2,2022-10-05 19:34:58,20.0
28477,28773,598,204,19,2,2022-10-05 20:01:58,15.0
28478,28774,598,204,19,2,2022-10-05 20:01:58,15.0
28493,28789,5,131,19,2,2022-10-05 20:50:36,17.0
28502,28798,587,54,6,2,2022-10-05 21:09:50,20.0
28503,28799,593,153,19,2,2022-10-05 21:10:42,12.0
28504,28800,385,153,19,2,2022-10-05 21:11:23,12.0
28506,28802,444,137,19,2,2022-10-05 21:13:17,15.0
28508,28804,385,137,19,2,2022-10-05 21:20:30,15.0
28509,28805,10,137,19,2,2022-10-05 21:20:52,15.0
28512,28808,392,153,19,2,2022-10-05 21:29:43,12.0
28519,28815,596,209,19,2,2022-10-05 21:57:09,15.0
28520,28816,444,153,19,2,2022-10-05 22:01:47,12.0
28521,28817,444,137,19,2,2022-10-05 22:01:47,15.0
28522,28818,370,153,19,2,2022-10-05 22:02:16,12.0
28523,28819,594,153,19,2,2022-10-05 22:02:54,12.0
28527,28823,444,136,19,2,2022-10-05 22:04:22,17.0
28528,28824,444,136,19,2,2022-10-05 22:04:22,17.0
28529,28825,387,153,19,2,2022-10-05 22:07:21,12.0
28541,28837,10,134,19,2,2022-10-05 22:29:31,17.0
28570,28866,593,153,19,2,2022-10-06 00:01:36,12.0
28572,28868,727,105,6,2,2022-10-06 09:08:31,18.0
28573,28869,153,8,30,2,2022-10-06 09:24:20,19.0
28574,28870,186,14,11,2,2022-10-06 09:58:38,20.0
28575,28871,5,14,1,2,2022-10-06 09:58:38,18.0
28576,28872,606,52,29,2,2022-10-06 10:00:58,18.0
28577,28873,157,75,7,2,2022-10-06 10:02:27,24.0
28581,28877,544,43,24,2,2022-10-06 11:06:37,19.0
28582,28878,16,9,1,2,2022-10-06 11:09:23,10.0
28583,28879,475,8,11,2,2022-10-06 11:26:41,20.0
28584,28880,277,8,6,2,2022-10-06 11:27:51,20.0
28585,28881,6,14,1,2,2022-10-06 11:36:54,18.0
28591,28887,381,206,19,2,2022-10-06 11:54:22,22.0
28592,28888,381,131,19,2,2022-10-06 11:54:22,17.0
28593,28889,63,8,6,2,2022-10-06 11:58:12,20.0
28594,28890,411,8,2,2,2022-10-06 12:05:29,21.0
28595,28891,129,21,11,2,2022-10-06 12:10:17,20.0
28596,28892,8,9,1,2,2022-10-06 12:10:28,10.0
28597,28893,8,7,1,2,2022-10-06 12:10:28,21.0
28598,28894,375,206,19,2,2022-10-06 12:15:19,22.0
28599,28895,72,8,11,2,2022-10-06 12:33:27,20.0
28600,28896,276,21,11,2,2022-10-06 12:35:59,20.0
28601,28897,276,21,11,2,2022-10-06 12:36:20,20.0
28602,28898,587,8,6,2,2022-10-06 12:50:57,20.0
28603,28899,213,52,29,2,2022-10-06 12:54:55,18.0
28604,28900,162,21,11,2,2022-10-06 12:56:36,20.0
28605,28901,9,75,1,2,2022-10-06 13:03:20,21.0
28606,28902,18,43,1,2,2022-10-06 13:04:50,19.0
28607,28903,93,8,12,2,2022-10-06 13:05:07,20.0
28608,28904,181,43,31,2,2022-10-06 13:06:09,19.0
28609,28905,320,43,29,2,2022-10-06 13:09:03,19.0
28610,28906,651,8,11,2,2022-10-06 13:24:05,20.0
28611,28907,201,8,11,2,2022-10-06 13:24:14,20.0
28612,28908,651,8,11,2,2022-10-06 13:24:48,20.0
28613,28909,651,8,11,2,2022-10-06 13:24:48,20.0
28614,28910,558,8,28,2,2022-10-06 13:35:53,20.0
28615,28911,5,8,9,2,2022-10-06 13:41:58,19.0
28616,28912,794,8,9,2,2022-10-06 13:42:35,19.0
28617,28913,794,8,9,2,2022-10-06 13:42:35,19.0
28618,28914,794,8,9,2,2022-10-06 13:42:35,19.0
28619,28915,63,11,2,2,2022-10-06 13:51:07,18.0
28620,28916,149,53,12,2,2022-10-06 13:51:11,18.0
28621,28917,191,11,2,2,2022-10-06 13:51:57,18.0
28622,28918,126,11,2,2,2022-10-06 13:52:19,18.0
28623,28919,544,75,24,2,2022-10-06 13:59:22,22.0
28624,28920,281,8,11,2,2022-10-06 14:07:07,20.0
28625,28921,123,43,30,2,2022-10-06 14:13:51,19.0
28626,28922,4,14,1,2,2022-10-06 14:14:00,18.0
28627,28923,722,14,24,2,2022-10-06 14:17:10,18.0
28628,28924,18,14,1,2,2022-10-06 14:36:03,18.0
28629,28925,373,43,29,2,2022-10-06 14:41:41,19.0
28630,28926,390,191,28,2,2022-10-06 14:51:34,20.0
28631,28927,287,43,24,2,2022-10-06 14:53:59,19.0
28632,28928,287,43,24,2,2022-10-06 14:54:46,19.0
28633,28929,157,14,7,2,2022-10-06 15:04:14,19.0
28634,28930,242,43,30,2,2022-10-06 15:06:42,19.0
28635,28931,242,43,30,2,2022-10-06 15:06:42,19.0
28636,28932,677,43,7,2,2022-10-06 15:08:12,20.0
28638,28934,579,54,6,2,2022-10-06 15:10:58,20.0
28640,28936,89,43,30,2,2022-10-06 15:18:45,19.0
28641,28937,9,75,1,2,2022-10-06 15:18:56,21.0
28642,28938,7,9,1,2,2022-10-06 16:02:23,10.0
28643,28939,466,75,1,2,2022-10-06 16:06:14,21.0
28644,28940,466,9,1,2,2022-10-06 16:06:24,10.0
28645,28941,227,8,23,2,2022-10-06 16:09:15,19.0
28646,28942,404,137,19,2,2022-10-06 16:13:33,15.0
28647,28943,242,49,30,2,2022-10-06 16:16:42,33.0
28648,28944,242,49,30,2,2022-10-06 16:16:42,33.0
28649,28945,410,11,2,2,2022-10-06 16:17:09,18.0
28650,28946,18,43,1,2,2022-10-06 16:25:19,19.0
28651,28947,257,8,11,2,2022-10-06 16:32:26,20.0
28653,28949,197,21,11,2,2022-10-06 17:14:44,20.0
28654,28950,641,8,7,2,2022-10-06 17:24:05,20.0
28655,28951,587,54,6,2,2022-10-06 17:35:26,20.0
28656,28952,734,54,6,2,2022-10-06 17:44:55,20.0
28661,28957,270,54,6,2,2022-10-06 18:00:37,20.0
28662,28958,618,7,1,2,2022-10-06 18:19:48,21.0
28663,28959,142,11,2,2,2022-10-06 18:24:50,18.0
28664,28960,224,136,19,2,2022-10-06 18:58:49,17.0
28677,28973,224,137,19,2,2022-10-06 19:25:32,15.0
28678,28974,224,137,19,2,2022-10-06 19:25:32,15.0
28679,28975,618,75,1,2,2022-10-06 19:44:43,21.0
28687,28983,618,8,1,2,2022-10-06 23:17:22,19.0
28688,28984,327,14,11,2,2022-10-07 08:54:30,20.0
28689,28985,360,14,11,2,2022-10-07 08:56:18,20.0
28691,28987,6,8,1,2,2022-10-07 09:33:05,19.0
28693,28989,66,43,30,2,2022-10-07 10:10:10,19.0
28699,28995,6,9,1,2,2022-10-07 10:38:20,10.0
28700,28996,587,8,6,2,2022-10-07 10:38:50,20.0
28702,28998,411,11,2,2,2022-10-07 11:13:28,18.0
28703,28999,544,43,24,2,2022-10-07 11:18:54,19.0
28704,29000,616,44,7,2,2022-10-07 11:38:24,20.0
28705,29001,263,8,29,2,2022-10-07 11:38:47,17.0
28706,29002,263,8,29,2,2022-10-07 11:38:47,17.0
28707,29003,183,8,11,2,2022-10-07 11:39:01,20.0
28708,29004,408,52,29,2,2022-10-07 11:42:09,18.0
28709,29005,680,44,7,2,2022-10-07 11:42:20,20.0
28710,29006,129,21,11,2,2022-10-07 11:42:36,20.0
28711,29007,197,21,11,2,2022-10-07 11:42:55,20.0
28712,29008,407,43,29,2,2022-10-07 11:45:06,19.0
28713,29009,12,21,11,2,2022-10-07 11:45:28,20.0
28714,29010,602,8,12,2,2022-10-07 11:47:16,20.0
28716,29012,186,8,11,2,2022-10-07 12:03:52,20.0
28717,29013,275,188,28,2,2022-10-07 12:04:54,20.0
28718,29014,122,8,2,2,2022-10-07 12:10:50,21.0
28719,29015,699,52,2,2,2022-10-07 12:15:27,19.0
28720,29016,138,14,2,2,2022-10-07 12:15:50,20.0
28721,29017,186,8,11,2,2022-10-07 12:17:47,20.0
28726,29022,136,11,2,2,2022-10-07 12:38:24,18.0
28729,29026,571,54,6,2,2022-10-07 12:48:40,20.0
28730,29027,571,54,6,2,2022-10-07 12:48:40,20.0
28731,29028,544,75,24,2,2022-10-07 12:48:51,22.0
28732,29029,349,43,24,2,2022-10-07 12:56:02,19.0
28737,29034,742,8,11,2,2022-10-07 13:05:14,20.0
28738,29035,98,53,12,2,2022-10-07 13:05:41,18.0
28739,29036,298,8,6,2,2022-10-07 13:07:51,20.0
28741,29038,18,43,1,2,2022-10-07 13:17:21,19.0
28742,29039,404,206,19,2,2022-10-07 13:22:09,22.0
28743,29040,6,14,1,2,2022-10-07 13:32:42,18.0
28744,29041,676,21,23,2,2022-10-07 13:43:15,19.0
28745,29042,653,104,23,2,2022-10-07 13:43:55,30.0
28746,29043,653,104,23,2,2022-10-07 13:43:55,30.0
28747,29044,653,60,23,2,2022-10-07 13:44:05,29.0
28748,29045,653,60,23,2,2022-10-07 13:44:05,29.0
28749,29046,674,8,23,2,2022-10-07 13:44:29,19.0
28752,29049,78,21,23,2,2022-10-07 13:46:24,19.0
28757,29054,411,8,2,2,2022-10-07 14:09:09,21.0
28758,29055,149,54,12,2,2022-10-07 14:13:25,20.0
28765,29062,142,8,2,2,2022-10-07 14:18:07,21.0
28768,29065,492,14,1,2,2022-10-07 14:33:38,18.0
28769,29066,117,21,21,2,2022-10-07 14:34:34,10.0
28770,29067,155,8,12,2,2022-10-07 14:35:47,20.0
28771,29068,326,53,12,2,2022-10-07 14:38:11,18.0
28772,29069,326,53,12,2,2022-10-07 14:38:11,18.0
28773,29070,63,8,6,2,2022-10-07 14:38:14,20.0
28777,29074,89,43,30,2,2022-10-07 14:41:05,19.0
28778,29075,182,8,11,2,2022-10-07 14:46:00,20.0
28779,29076,7,14,1,2,2022-10-07 14:55:19,18.0
28785,29082,794,8,9,2,2022-10-07 15:17:08,19.0
28791,29088,257,8,11,2,2022-10-07 15:34:50,20.0
28792,29089,60,14,1,2,2022-10-07 15:39:07,18.0
28793,29090,165,8,11,2,2022-10-07 15:40:13,20.0
28794,29091,360,8,11,2,2022-10-07 15:40:56,20.0
28799,29096,3,7,1,2,2022-10-07 16:16:57,21.0
28800,29097,115,104,23,2,2022-10-07 16:23:09,30.0
28805,29102,390,8,28,2,2022-10-07 16:41:44,20.0
28806,29103,390,8,28,2,2022-10-07 16:41:44,20.0
28807,29104,530,14,2,2,2022-10-07 16:44:14,20.0
28808,29105,60,75,1,2,2022-10-07 17:07:25,21.0
28809,29106,530,52,2,2,2022-10-07 18:03:03,19.0
28814,29111,405,21,11,2,2022-10-07 18:50:47,20.0
28836,29133,592,136,19,2,2022-10-07 20:11:19,17.0
28859,29156,11,52,2,2,2022-10-07 23:44:27,19.0
28860,29157,11,7,1,2,2022-10-07 23:45:10,21.0
28861,29158,530,14,2,2,2022-10-08 00:55:53,20.0
28862,29159,277,105,6,2,2022-10-08 11:22:33,18.0
28863,29160,129,8,11,2,2022-10-08 12:06:50,20.0
28864,29161,243,188,28,2,2022-10-08 12:19:06,20.0
28865,29162,100,14,11,2,2022-10-08 12:57:14,20.0
28866,29163,306,54,6,2,2022-10-08 13:20:54,20.0
28868,29165,722,14,24,2,2022-10-08 14:43:34,18.0
28869,29166,311,165,27,2,2022-10-08 14:44:23,22.0
28870,29167,100,21,11,2,2022-10-08 14:44:38,20.0
28871,29168,136,11,2,2,2022-10-08 14:53:44,18.0
28872,29169,138,14,2,2,2022-10-08 14:58:13,20.0
28873,29170,594,206,19,2,2022-10-08 15:00:19,22.0
28877,29174,138,11,2,2,2022-10-08 16:20:14,18.0
28885,29182,93,54,12,2,2022-10-08 18:03:04,20.0
28889,29186,654,8,30,2,2022-10-08 18:35:31,19.0
28890,29187,602,8,12,2,2022-10-08 18:36:24,20.0
28908,29205,390,191,28,2,2022-10-08 19:21:02,20.0
28946,29243,602,8,12,2,2022-10-08 20:36:03,20.0
28950,29247,93,54,12,2,2022-10-08 22:14:01,20.0
28951,29248,602,54,12,2,2022-10-08 22:14:10,20.0
28952,29249,174,54,12,2,2022-10-08 22:14:18,20.0
28958,29255,126,52,2,2,2022-10-09 01:57:39,19.0
28959,29256,127,207,19,2,2022-10-09 02:04:57,24.0
28960,29257,127,137,19,2,2022-10-09 02:04:57,15.0
28961,29258,149,53,12,2,2022-10-09 10:12:12,18.0
28962,29259,202,14,11,2,2022-10-09 11:29:00,20.0
28963,29260,304,54,6,2,2022-10-09 12:13:57,20.0
28964,29261,277,67,6,2,2022-10-09 12:16:11,23.0
28965,29262,63,54,6,2,2022-10-09 12:17:34,20.0
28966,29263,129,14,11,2,2022-10-09 12:26:15,20.0
28967,29264,302,105,6,2,2022-10-09 12:53:36,18.0
28968,29265,12,21,11,2,2022-10-09 13:01:31,20.0
28969,29266,9,43,1,2,2022-10-09 13:05:10,19.0
28970,29267,304,54,6,2,2022-10-09 13:42:43,20.0
28971,29268,100,21,11,2,2022-10-09 13:48:36,20.0
28972,29269,197,8,11,2,2022-10-09 13:53:30,20.0
28973,29270,105,8,23,2,2022-10-09 13:57:44,19.0
28974,29271,164,8,11,2,2022-10-09 14:16:50,20.0
28975,29272,189,8,11,2,2022-10-09 14:34:48,20.0
28976,29273,165,8,11,2,2022-10-09 14:47:31,20.0
28977,29274,112,8,2,2,2022-10-09 14:51:21,21.0
28978,29275,162,8,11,2,2022-10-09 14:58:24,20.0
28979,29276,124,14,11,2,2022-10-09 15:00:05,20.0
28980,29277,11,44,1,2,2022-10-09 15:48:29,19.0
28981,29278,385,134,19,2,2022-10-09 16:29:21,17.0
28982,29279,100,8,11,2,2022-10-09 16:32:01,20.0
28991,29288,381,209,19,2,2022-10-09 17:32:41,15.0
28992,29289,381,138,19,2,2022-10-09 17:32:41,13.0
28993,29290,381,136,19,2,2022-10-09 17:32:41,17.0
28994,29291,112,209,19,2,2022-10-09 17:41:48,15.0
28995,29292,12,21,11,2,2022-10-09 17:49:15,20.0
28996,29293,327,21,11,2,2022-10-09 18:03:36,20.0
28997,29294,112,14,2,2,2022-10-09 18:21:19,20.0
28998,29295,688,8,8,2,2022-10-09 18:21:32,19.0
28999,29296,688,8,8,2,2022-10-09 18:21:32,19.0
29002,29299,390,14,28,2,2022-10-09 20:31:49,20.0
29003,29300,282,14,24,2,2022-10-10 07:28:06,18.0
29004,29301,91,53,12,2,2022-10-10 07:52:48,18.0
29005,29302,656,166,27,2,2022-10-10 08:11:25,10.0
29006,29303,656,166,27,2,2022-10-10 08:11:25,10.0
29007,29304,164,14,11,2,2022-10-10 09:01:35,20.0
29008,29305,112,206,19,2,2022-10-10 09:04:48,22.0
29009,29306,727,105,6,2,2022-10-10 09:57:48,18.0
29010,29307,6,14,1,2,2022-10-10 10:23:55,18.0
29011,29308,314,8,11,2,2022-10-10 10:45:58,20.0
29012,29309,475,8,11,2,2022-10-10 10:54:06,20.0
29013,29310,544,43,24,2,2022-10-10 11:10:11,19.0
29014,29311,9,43,1,2,2022-10-10 11:24:26,19.0
29015,29312,587,8,6,2,2022-10-10 11:35:19,20.0
29016,29313,193,14,7,2,2022-10-10 12:01:08,19.0
29017,29314,466,75,1,2,2022-10-10 12:01:12,21.0
29018,29315,186,8,11,2,2022-10-10 12:06:41,20.0
29019,29316,108,8,12,2,2022-10-10 12:10:57,20.0
29020,29317,342,105,6,2,2022-10-10 12:14:12,18.0
29021,29318,277,8,6,2,2022-10-10 12:21:50,20.0
29022,29319,91,8,12,2,2022-10-10 12:56:05,20.0
29023,29320,498,14,24,2,2022-10-10 13:02:03,18.0
29024,29321,498,14,24,2,2022-10-10 13:02:03,18.0
29025,29322,136,54,2,2,2022-10-10 13:11:44,19.0
29026,29323,544,75,24,2,2022-10-10 13:26:20,22.0
29027,29324,355,43,29,2,2022-10-10 13:32:40,19.0
29028,29325,123,21,11,2,2022-10-10 13:33:06,20.0
29029,29326,373,43,29,2,2022-10-10 13:37:30,19.0
29030,29327,777,43,31,2,2022-10-10 13:37:57,19.0
29031,29328,91,53,12,2,2022-10-10 13:41:02,18.0
29032,29329,149,53,12,2,2022-10-10 13:51:08,18.0
29033,29330,343,54,6,2,2022-10-10 13:52:35,20.0
29034,29331,3,14,1,2,2022-10-10 13:56:35,18.0
29035,29332,314,8,12,2,2022-10-10 13:57:35,20.0
29036,29333,575,8,1,2,2022-10-10 14:05:06,19.0
29037,29334,750,78,8,2,2022-10-10 14:07:19,19.0
29038,29335,112,8,2,2,2022-10-10 14:11:17,21.0
29039,29336,493,8,2,2,2022-10-10 14:12:08,21.0
29040,29337,493,8,2,2,2022-10-10 14:12:08,21.0
29041,29338,588,8,6,2,2022-10-10 14:13:43,20.0
29042,29339,588,8,6,2,2022-10-10 14:13:43,20.0
29043,29340,588,8,6,2,2022-10-10 14:13:43,20.0
29044,29341,165,8,11,2,2022-10-10 14:22:32,20.0
29045,29342,475,8,11,2,2022-10-10 14:23:14,20.0
29046,29343,362,43,29,2,2022-10-10 14:42:53,19.0
29047,29344,326,53,12,2,2022-10-10 14:58:27,18.0
29049,29346,16,9,1,2,2022-10-10 15:05:03,10.0
29050,29347,216,8,2,2,2022-10-10 15:06:45,21.0
29051,29348,216,8,2,2,2022-10-10 15:06:53,21.0
29052,29349,608,8,12,2,2022-10-10 15:19:10,20.0
29053,29350,170,8,11,2,2022-10-10 15:34:53,20.0
29054,29351,115,21,23,2,2022-10-10 15:43:59,19.0
29055,29352,6,14,1,2,2022-10-10 15:47:07,18.0
29056,29353,579,54,6,2,2022-10-10 15:50:19,20.0
29057,29354,602,8,12,2,2022-10-10 16:03:49,20.0
29058,29355,585,67,6,2,2022-10-10 16:06:59,23.0
29059,29356,684,8,29,2,2022-10-10 16:11:40,17.0
29060,29357,435,105,6,2,2022-10-10 16:22:28,18.0
29061,29358,127,21,11,2,2022-10-10 16:27:51,20.0
29064,29362,302,105,6,2,2022-10-10 16:43:08,18.0
29065,29363,138,11,2,2,2022-10-10 16:48:00,18.0
29066,29364,197,8,11,2,2022-10-10 16:52:00,20.0
29067,29365,128,8,11,2,2022-10-10 16:55:41,20.0
29069,29367,315,8,11,2,2022-10-10 17:03:26,20.0
29070,29368,315,8,11,2,2022-10-10 17:03:26,20.0
29071,29369,298,8,6,2,2022-10-10 17:06:51,20.0
29072,29370,385,134,19,2,2022-10-10 17:08:27,17.0
29074,29372,209,54,6,2,2022-10-10 17:10:15,20.0
29075,29373,314,8,11,2,2022-10-10 17:12:00,20.0
29076,29374,314,8,11,2,2022-10-10 17:20:29,20.0
29077,29375,77,54,6,2,2022-10-10 17:22:45,20.0
29078,29376,287,75,24,2,2022-10-10 17:26:28,22.0
29081,29379,197,8,11,2,2022-10-10 17:38:58,20.0
29082,29380,327,21,11,2,2022-10-10 17:45:13,20.0
29083,29381,16,9,1,2,2022-10-10 17:48:32,10.0
29084,29382,288,21,11,2,2022-10-10 17:56:40,20.0
29087,29385,117,52,13,2,2022-10-10 18:05:07,15.0
29088,29386,328,14,24,2,2022-10-10 18:13:06,18.0
29090,29388,306,75,24,2,2022-10-10 18:19:13,22.0
29091,29389,286,21,11,2,2022-10-10 18:21:23,20.0
29094,29392,585,54,6,2,2022-10-10 18:45:14,20.0
29095,29393,67,8,11,2,2022-10-10 18:47:55,20.0
29097,29395,170,14,11,2,2022-10-10 19:41:04,20.0
29104,29402,695,8,21,2,2022-10-10 20:11:13,23.0
